,Genre,BeatsPerMinute(Tempo),Chroma STFT 1,Chroma STFT 2,Chroma STFT 3,Chroma STFT 4,Chroma STFT 5,Chroma STFT 6,Chroma STFT 7,Chroma STFT 8,Chroma STFT 9,Chroma STFT 10,Chroma STFT 11,Chroma STFT 12,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,MFCC 20,RootMeanSquare,SpectralCentroid,SpectralRolloff,ZeroCrossingRate Sum
644,Kpop,135.99917763157896,0.5132184624671936,0.3961220681667328,0.1928886026144027,0.2457284778356552,0.3853120505809784,0.3771775066852569,0.4815807938575744,0.7245057821273804,1.0,0.9862311482429504,0.8128336071968079,0.8772322535514832,-235.69190979003903,137.40713500976562,69.79437255859375,26.9321231842041,18.320993423461918,19.74584579467773,-4.355844974517822,-3.544677257537842,8.717635154724121,-4.839167594909668,3.778788566589356,3.705542325973511,4.5599236488342285,17.439878463745117,6.021594047546387,7.16583776473999,-3.554391860961914,-0.9850966930389404,-0.280114471912384,8.167243957519531,0.1504121244841942,784.3061975100628,667.529296875,107860
645,Kpop,135.99917763157896,0.6041611433029175,0.4869701266288757,0.2438580989837646,0.2536055147647857,0.3683088421821594,0.3975184559822082,0.5244150161743164,0.7638909220695496,1.0,0.9946474432945251,0.8764049410820007,0.9356617331504822,-229.9801483154297,128.3027801513672,65.49943542480469,31.87412643432617,27.387615203857425,18.296043395996094,-2.935563087463379,9.45452880859375,17.289051055908203,-0.7645231485366821,4.7711358070373535,8.95036506652832,5.212127685546875,11.350881576538086,-1.3258153200149536,0.0253751277923584,-1.3232862949371338,0.8176437616348267,-0.4665253758430481,6.265592575073242,0.146782412920514,822.4762742139712,742.8955078125,107860
646,Kpop,135.99917763157896,0.8294850587844849,0.6713239550590515,0.3394818305969238,0.304014652967453,0.4523358941078186,0.5212085247039795,0.6640234589576721,0.8117830157279968,0.829132080078125,0.7702033519744873,0.7588579058647156,1.0,-193.0956878662109,106.88540649414062,56.29502868652344,48.406734466552734,30.69649887084961,13.003989219665527,-1.4071855545043943,24.601593017578125,26.309303283691406,0.2667810022830963,5.571581840515137,6.710474014282227,8.485790252685547,7.748122215270996,-1.1456537246704102,-5.552735805511475,-1.6169171333312988,0.2282404899597168,2.5148186683654785,6.558096885681152,0.1355743124837851,1027.488760489583,2002.587890625,107860
647,Kpop,135.99917763157896,0.9968816041946412,1.0,0.9160119891166688,0.8297147750854492,0.758543074131012,0.6352564096450806,0.5682093501091003,0.5334747433662415,0.4212516546249389,0.3631156086921692,0.4892840981483459,0.9398320317268372,-151.2883758544922,81.50664520263672,42.36406707763672,54.274322509765625,25.942310333251957,11.005241394042969,6.190914630889893,25.07898330688477,21.941234588623047,-3.46380615234375,5.310513019561768,1.9777042865753172,8.289877891540527,7.561277389526367,0.7870745658874512,-5.859046936035156,-5.474178314208984,1.8225024938583372,8.414804458618164,13.172859191894531,0.137602104943554,1572.096059011669,4543.505859375,107860
648,Kpop,135.99917763157896,0.8837292194366455,0.702211856842041,0.4112421870231628,0.3027717471122741,0.2990836799144745,0.2433552592992782,0.3001790642738342,0.4697352051734924,0.6751446723937988,0.725602924823761,0.7716717720031738,1.0,-114.5678939819336,58.04652404785156,20.16594123840332,58.62623977661133,27.512245178222656,10.706697463989258,5.499915599822998,13.165512084960938,23.61802291870117,0.7356317043304443,-2.9328229427337646,-0.5362429618835449,10.112918853759766,5.281375885009766,6.575708389282227,-6.099326133728027,-8.70406723022461,11.429055213928224,4.131767272949219,10.686500549316406,0.1568151327184328,2179.5584916039243,5555.56640625,107860
649,Kpop,135.99917763157896,0.4905202686786651,0.4053279161453247,0.2404597997665405,0.2518322765827179,0.3280684649944305,0.3256664276123047,0.4337541162967682,0.6849899888038635,0.9839299917221068,1.0,0.8589416742324829,0.7500360608100891,-68.62620544433594,39.61529541015625,-5.491903305053711,62.39306640625,35.485191345214844,22.528121948242188,-6.163520336151123,3.8727126121521,24.99872589111328,6.967188358306885,-6.835239887237549,2.3528969287872314,7.847978115081787,3.7283005714416495,6.611345291137695,-4.44041109085083,-13.235836029052734,9.876832962036133,1.3241205215454102,3.811781406402588,0.1744698882601348,2705.473010160696,5695.5322265625,107860
650,Kpop,135.99917763157896,0.4754118621349334,0.4770824015140533,0.2991498112678528,0.284281462430954,0.3634607791900635,0.3667331039905548,0.4542216658592224,0.6805601119995117,0.979794144630432,1.0,0.86457759141922,0.7653212547302246,-47.743900299072266,43.880897521972656,-7.520404815673828,55.49339294433594,38.07136535644531,21.79283905029297,-10.16152286529541,4.633759498596191,23.753507614135746,8.363883018493652,-7.4110283851623535,4.825967788696289,4.710907936096191,7.695371627807617,1.616481900215149,-0.3170870542526245,-10.400304794311523,5.959994316101074,1.3635200262069702,2.137486934661865,0.1840176963193992,2751.379977223399,5749.365234375,107860
651,Kpop,135.99917763157896,0.5001220107078552,0.5719836354255676,0.3674176335334778,0.3412767052650451,0.3667963743209839,0.3656073808670044,0.4451966285705566,0.6884152293205261,1.0,0.9701986312866212,0.8392975926399231,0.750133216381073,-52.20384979248047,54.034481048583984,-1.763152837753296,53.94408416748047,42.88755035400391,8.101131439208984,-10.849626541137695,10.477897644042969,15.653529167175291,3.687638998031616,-6.917941570281982,4.874118328094482,2.8027515411376958,10.570833206176758,2.5924787521362305,2.110297441482544,-9.873283386230469,2.2757084369659424,6.86149263381958,4.125038146972656,0.180786915841168,2622.7922572282478,5792.431640625,107860
652,Kpop,135.99917763157896,0.4488885104656219,0.5445528030395508,0.2761579751968384,0.2530765235424042,0.3473408818244934,0.3441438972949981,0.4357864260673523,0.6784532070159912,1.0,0.9341571927070618,0.7663105130195618,0.7042837738990784,-78.43888092041016,67.59481811523438,8.470252990722656,64.14482879638672,33.922569274902344,-3.3924098014831543,-5.305782318115234,5.536210060119629,16.134992599487305,3.848323583602905,-7.216165542602539,2.027496814727783,3.8781347274780273,14.893611907958984,2.1207423210144043,-0.0410816334187984,-7.97339916229248,2.956913471221924,11.126398086547852,8.348247528076172,0.176647715765766,2230.821481017977,4898.8037109375,107860
653,Kpop,135.99917763157896,0.4373506307601928,0.505366325378418,0.2392220199108123,0.2224103808403015,0.3421643078327179,0.3376026153564453,0.4292064011096954,0.6771253943443298,1.0,0.9144911170005798,0.7460488677024841,0.6833575963973999,-104.2288818359375,86.73851013183594,4.325079917907715,61.87228393554688,36.54129409790039,0.0538666248321533,-1.674239158630371,-2.673468351364136,18.37471008300781,1.3094433546066284,-5.425216674804688,3.933023452758789,3.701804399490357,13.961418151855469,-2.8387985229492188,3.4485132694244385,0.4739266633987427,4.676407814025879,4.148855209350586,7.927240371704102,0.1723711806262136,1799.274359845162,4145.1416015625,107860
654,Kpop,135.99917763157896,0.4008842408657074,0.4676516354084015,0.2099048495292663,0.2073919922113418,0.3173476457595825,0.3375398516654968,0.4331710338592529,0.6750895380973816,1.0,0.8927843570709229,0.719428300857544,0.6422080397605896,-137.66201782226562,107.14813232421876,6.271606922149658,53.83583831787109,38.36172866821289,4.488662242889404,1.2513890266418457,-0.623100757598877,16.6654109954834,-1.0513865947723389,-1.123899221420288,5.8453474044799805,-0.5468095541000366,11.004646301269531,-1.085030436515808,3.242838859558105,2.156649112701416,5.453350067138672,3.4735140800476074,7.121096611022949,0.1686042639801094,1334.208452602193,2950.048828125,107860
655,Kpop,135.99917763157896,0.3616542518138885,0.4284024238586426,0.1961027085781097,0.1804814785718917,0.2637086808681488,0.3091131150722503,0.4144664406776428,0.6576576828956604,1.0,0.8836218118667603,0.6906974911689758,0.584955096244812,-182.2865447998047,129.65451049804688,36.23259735107422,36.41182708740234,22.811107635498047,8.206087112426758,8.823043823242188,1.585232138633728,12.257087707519531,3.5620007514953613,4.718928813934326,2.442626953125,-6.448519706726074,7.226999759674072,4.527470588684082,8.731792449951172,3.6315317153930655,4.750874042510986,-2.0018134117126465,5.723921775817871,0.1664153951719851,947.2314191564474,1571.923828125,107860
656,Kpop,135.99917763157896,0.4245664477348327,0.3412334024906158,0.1778121590614318,0.1773926168680191,0.2396854758262634,0.2850951552391052,0.3826699554920196,0.6206850409507751,1.0,0.9122288823127748,0.8832679390907288,0.7603943347930908,-87.88860321044922,118.93592834472656,0.1395952403545379,19.51190948486328,-4.963289737701416,15.50076675415039,22.95154571533203,10.837471961975098,23.321327209472656,-16.69561767578125,-12.67544937133789,0.994343400001526,-1.828073263168335,17.69882583618164,-3.711645364761353,29.919849395751957,14.707564353942873,-6.642268180847168,-6.782758712768555,12.316097259521484,0.1685937520151783,1657.0492939370438,4198.974609375,107860
657,Kpop,135.99917763157896,0.417525976896286,0.2837410569190979,0.1607374548912048,0.1501818299293518,0.1947759687900543,0.2153046876192093,0.2860286235809326,0.4619603455066681,0.7810099124908447,0.7744991779327393,1.0,0.9147993922233582,-45.3559684753418,103.01058959960938,-5.858656406402588,17.46706771850586,-4.5908708572387695,10.293843269348145,19.73727226257324,15.588859558105469,24.62289047241211,-22.06260299682617,-10.823590278625488,-0.1539474129676818,0.1409435272216797,19.39581680297852,-2.1711349487304688,32.79485321044922,8.712423324584961,-4.912014007568359,-7.43820858001709,12.095928192138672,0.1693766880391169,2114.1488439003115,4801.904296875,107860
658,Kpop,135.99917763157896,0.4583512544631958,0.3440510332584381,0.2157480418682098,0.1711808294057846,0.1834800094366073,0.2022319734096527,0.244665116071701,0.3661938309669494,0.61810702085495,0.8198812007904053,1.0,0.7766904830932617,-19.496585845947266,95.40380859375,-13.814617156982422,23.64818954467773,-4.136117935180664,-0.4879007041454315,19.940563201904297,24.115501403808597,31.097713470458984,-21.40014266967773,-7.1128363609313965,-3.080054521560669,3.053591251373291,19.662389755249023,-4.122663497924805,32.71711730957031,6.01742696762085,-0.8787565231323242,-7.702199935913086,9.522197723388672,0.1741536981220107,2300.3476273522447,4909.5703125,107860
659,Kpop,135.99917763157896,0.3669335544109344,0.3965890407562256,0.3200245797634125,0.2315057665109634,0.2576738595962524,0.2752947509288788,0.333570271730423,0.5107824206352234,0.8223304152488708,1.0,0.6443383693695068,0.4524507522583008,2.134092092514038,99.42996215820312,-19.563875198364254,33.451866149902344,-5.979839324951172,-15.474050521850586,21.183088302612305,24.37513542175293,32.19187545776367,-13.926846504211426,6.391021251678467,-4.306902885437012,-4.305811405181885,14.020296096801758,-3.463521718978882,23.58383178710937,10.858989715576172,-1.1573513746261597,1.3280302286148071,5.99233341217041,0.1659957032311852,2215.467968929933,4521.97265625,107860
660,Kpop,135.99917763157896,0.6549133062362671,0.8290048241615295,0.9062057733535768,0.7816166877746582,0.7986143827438354,0.7673606872558594,0.8321416974067688,1.0,0.9819530844688416,0.6870313882827759,0.4704102873802185,0.7135515213012695,-4.105047702789307,97.13824462890624,-10.540122985839844,47.02693176269531,-2.502753257751465,-31.8209285736084,20.05163955688477,16.910648345947266,25.37015914916992,-11.516571998596191,20.44305419921875,-0.0683880150318145,-13.138867378234863,13.853135108947754,-4.350510120391846,8.893736839294434,12.733230590820312,-1.3248326778411863,2.5656566619873047,7.46734619140625,0.1693642004201786,2332.4464300136688,4532.7392578125,107860
661,Kpop,135.99917763157896,0.7691879868507385,0.6045237183570862,0.479082703590393,0.4657351970672607,0.5294328331947327,0.5493812561035156,0.6925715208053589,0.7603588104248047,0.8888782262802124,0.8526519536972046,0.8363267779350281,1.0,-69.14236450195312,95.93167877197266,9.819395065307615,58.688995361328125,8.724295616149902,-31.28696823120117,21.14239501953125,16.151803970336914,16.436330795288086,-12.79719066619873,24.047969818115234,2.476233959197998,-11.521556854248049,20.40742492675781,-1.8432035446166992,-0.7478523850440979,13.99817180633545,1.9969149827957156,-3.79584550857544,14.721054077148438,0.1733722763882401,2115.97701980773,4457.373046875,107860
662,Kpop,135.99917763157896,0.3710607588291168,0.2444714456796646,0.206027939915657,0.2140163332223892,0.3268456757068634,0.3778636157512665,0.478882223367691,0.716239869594574,1.0,0.9889535307884216,0.7778512239456177,0.6521018743515015,-195.29405212402344,114.42050170898438,46.63394927978516,55.76680374145508,20.089298248291016,-8.346420288085938,16.230960845947266,13.010709762573242,5.865155220031738,-0.0056113004684448,15.145524978637695,-7.342250823974609,-12.002254486083984,24.33079719543457,7.747298240661621,-0.3141070902347564,14.96337604522705,4.688499450683594,-6.472255706787109,14.49773406982422,0.1764074984980176,1051.169111159632,2799.31640625,107860
663,Kpop,135.99917763157896,0.3258494138717651,0.2336556911468505,0.1793738305568695,0.2163303792476654,0.3148536384105682,0.3747922480106354,0.482509434223175,0.7213320732116699,1.0,0.9788886904716492,0.7612764239311218,0.6163259148597717,-225.00889587402344,126.64179229736328,61.55590057373047,33.71930694580078,19.574981689453125,10.846940994262695,7.0384368896484375,5.081660747528076,14.92815399169922,4.200981140136719,2.673685073852539,-2.28799819946289,-0.1088614463806152,14.02214813232422,10.655494689941406,11.921703338623049,3.362512350082397,-1.0133366584777832,1.359249472618103,7.532012462615967,0.1734481902737088,828.2453052843001,839.794921875,107860
664,Kpop,135.99917763157896,0.3364288806915283,0.2758632898330688,0.1855110377073288,0.2133495062589645,0.3016612231731415,0.3687087297439575,0.4882485866546631,0.7291603088378906,1.0,0.9844180941581726,0.7675138115882874,0.6231861114501953,-226.46380615234372,124.82223510742188,60.22541427612305,33.26807403564453,18.85053253173828,9.099111557006836,6.111232757568359,5.418566703796387,13.059919357299805,2.66274094581604,4.358860969543457,0.0374463200569152,3.094294548034668,20.46070671081543,13.74061393737793,14.14743709564209,-1.9935085773468015,-3.3509230613708496,0.5212183594703674,5.074430465698242,0.1725007176557069,845.6625182624705,979.7607421875,107860
665,Kpop,135.99917763157896,0.3696850538253784,0.3245016932487488,0.1892621964216232,0.2014286965131759,0.2839334011077881,0.3507254123687744,0.477483332157135,0.7269934415817261,1.0,0.9962129592895508,0.7959077954292297,0.6550223231315613,-228.95904541015625,123.24188995361328,60.924354553222656,35.73545837402344,18.05961036682129,7.010760307312012,8.699386596679688,4.003532886505127,10.608243942260742,1.3778398036956787,6.849112987518311,2.882821559906006,2.3475911617279053,20.459552764892575,12.01918601989746,14.984493255615234,0.3051729798316955,-3.9606175422668457,-1.9045839309692385,4.817267417907715,0.1704887001451111,851.655487937013,979.7607421875,107860
666,Kpop,135.99917763157896,0.3706743419170379,0.3327443599700928,0.1966769099235534,0.2251966148614883,0.3373062014579773,0.3800377249717712,0.4919134974479675,0.7330182790756226,0.996079921722412,1.0,0.8212183713912964,0.689864993095398,-231.67495727539065,128.67454528808594,64.94345092773438,37.35682678222656,16.453136444091797,7.733722686767578,7.463493347167969,3.637158155441284,10.02851676940918,0.2774165868759155,3.997344970703125,3.496215581893921,4.389341831207275,18.617416381835938,10.415437698364258,11.522394180297852,0.4623072147369385,-5.970382690429688,-3.536370277404785,5.473690986633301,0.1689847558343963,788.6819301687892,753.662109375,107860
667,Kpop,135.99917763157896,0.3821749687194824,0.3147810697555542,0.1979463845491409,0.2505137920379638,0.4032639861106872,0.3997611403465271,0.5102822780609131,0.7394334077835083,1.0,0.9877102375030518,0.8175026178359985,0.7344081997871399,-131.86654663085938,76.21517944335938,30.22763442993164,57.359161376953125,27.8358097076416,-14.540327072143556,8.947091102600098,22.11126136779785,-8.300622940063477,13.113393783569336,3.212136030197144,-2.6032190322875977,-2.121378183364868,25.27753448486328,9.514814376831056,1.2903170585632324,4.846652030944824,-5.452455520629883,3.631970167160034,12.908679008483888,0.1663907301296418,2055.303444293863,4984.9365234375,107860
668,Kpop,135.99917763157896,0.7086321711540222,0.5029796957969666,0.5191324353218079,0.6084302067756653,0.910511553287506,0.984065592288971,0.8952696919441223,0.9288303256034852,1.0,0.904135286808014,0.7123965620994568,0.8055366277694702,-42.60662078857422,62.792274475097656,22.63708877563477,62.30461883544922,29.38068389892578,-12.00503158569336,11.836389541625977,19.31067276000977,-9.736669540405272,7.697779655456543,1.4570591449737549,-2.0365958213806152,-7.029162406921387,16.83748435974121,6.519227981567383,-2.467916965484619,2.989924430847168,5.348294734954834,1.9785535335540767,16.214645385742188,0.1683514582106869,2657.408991845355,6363.0615234375,107860
669,Kpop,135.99917763157896,0.1234994530677795,0.1484719514846801,0.6469130516052246,0.4228462874889374,0.6124373078346252,1.0,0.3782690763473511,0.3051136434078216,0.1892371177673339,0.157005950808525,0.0910659357905387,0.1097521111369133,-17.655736923217773,66.78858947753906,15.698162078857422,60.62985229492188,24.725120544433597,-18.968521118164062,14.140910148620604,14.863571166992188,-3.891855001449585,3.413814067840576,4.372504234313965,1.6671218872070312,-7.814820289611816,9.100074768066406,6.282841682434082,-5.262473106384277,-1.7469348907470703,4.996661186218262,2.5166571140289307,19.735424041748047,0.1861294484910258,2597.479347412679,5275.634765625,107860
670,Kpop,135.99917763157896,0.2112606316804886,0.1466210484504699,0.528690755367279,0.2652221024036407,0.6038295030593872,1.0,0.1804201304912567,0.1291207373142242,0.1246330216526985,0.1097081303596496,0.0816704109311103,0.2048342674970626,-37.48218536376953,76.75465393066406,0.415574312210083,53.97000503540039,19.542648315429688,-25.674095153808597,14.919888496398926,12.018863677978516,11.408709526062012,4.166274070739746,5.617042541503906,9.604106903076172,-2.097740888595581,5.717695236206055,0.4483349919319153,-5.286938667297363,-5.427223205566406,-9.235334396362305,6.719352722167969,29.302553176879883,0.2070666408878954,2255.522075852634,4091.30859375,107860
671,Kpop,135.99917763157896,0.3851236402988434,0.1213283613324165,0.263643354177475,0.1497081518173217,1.0,0.9172837138175964,0.1862414181232452,0.2005756497383117,0.3168748915195465,0.2372116446495056,0.1819765716791153,0.6202593445777893,-64.19246673583984,91.2282485961914,-2.0925498008728027,48.13138961791992,18.788311004638672,-26.67147445678711,18.05942916870117,4.476666450500488,22.47415351867676,2.695258617401123,-8.643671989440918,15.149532318115234,2.366395950317383,10.227693557739258,-3.991478204727173,-3.09216833114624,-2.3766417503356934,-18.265625,2.708249568939209,34.9510498046875,0.2088886737063229,1979.4345085503933,3660.64453125,107860
672,Kpop,135.99917763157896,0.8121234178543091,0.1272187381982803,0.1450320333242416,0.1457338035106659,0.7902959585189819,0.6125331521034241,0.2131368517875671,0.2617793083190918,0.3572808802127838,0.2642135918140411,0.2076574563980102,1.0,-57.7476806640625,93.6575164794922,-4.162023067474365,35.984710693359375,19.967777252197266,-13.5864896774292,22.062477111816406,3.2720391750335693,20.27951431274414,0.6594299674034119,-21.894248962402344,17.054500579833984,9.91388988494873,20.67799949645996,-4.70028829574585,-5.289063453674316,-5.237404823303223,-17.571460723876953,3.3834261894226074,34.03684997558594,0.2118537834679318,2002.781019877254,4015.9423828125,107860
673,Kpop,135.99917763157896,1.0,0.4223849773406982,0.0742687061429023,0.0871533080935478,0.2414901405572891,0.4942075908184051,0.2775455415248871,0.204107791185379,0.2157654613256454,0.2156575620174408,0.1467891633510589,0.3647244870662689,-40.87994766235352,97.5961456298828,-13.45138931274414,24.663179397583008,18.18709945678711,-11.99293327331543,26.860095977783203,-0.2412210702896118,24.279369354248047,0.6424842476844788,-19.106014251708984,18.34276390075684,9.919134140014648,21.40588760375977,-12.848580360412598,-4.979413032531738,-10.405704498291016,-4.186111927032471,13.313961029052734,38.538875579833984,0.2108308292810031,2074.7202844302583,4091.30859375,107860
674,Kpop,135.99917763157896,0.6003515124320984,1.0,0.1420895159244537,0.0712936669588089,0.1125599890947341,0.3383272886276245,0.524280309677124,0.2477106004953384,0.1900584697723388,0.2117373049259185,0.1905210763216018,0.1098816096782684,-54.99296951293945,101.09017944335938,-9.767998695373535,22.770687103271484,17.93844223022461,-7.481127738952637,33.19562149047852,-12.42050075531006,29.42117118835449,0.5168299674987793,-17.190170288085938,17.832603454589844,8.944934844970703,18.896907806396484,-13.76927375793457,-4.001089096069336,-12.11711311340332,9.34694004058838,21.71559715270996,38.94560623168945,0.2135594649379707,2022.131135578949,4026.708984375,107860
675,Kpop,135.99917763157896,0.154975339770317,1.0,0.2774854004383087,0.0660208091139793,0.095960609614849,0.1627740263938903,0.5828896164894104,0.3071065247058868,0.1801214069128036,0.1691407561302185,0.2243800163269043,0.0830751731991767,-78.09911346435547,101.626708984375,0.3342056274414062,22.64326477050781,19.309499740600582,-0.9433131217956544,34.52552032470703,-16.974157333374023,29.889686584472656,0.7730082869529724,-18.64854431152344,17.63132095336914,6.0573906898498535,13.725976943969728,-14.934558868408203,-0.3949776887893677,-6.964310646057129,13.713229179382324,22.49185562133789,35.49136734008789,0.2081435034090164,1983.4202596517264,4091.30859375,107860
676,Kpop,135.99917763157896,0.109829343855381,1.0,0.3288331031799316,0.0687170401215553,0.0987411737442016,0.1461091488599777,0.580333411693573,0.3294408023357391,0.1907713264226913,0.1745143234729766,0.2767104804515838,0.0944752395153045,-90.22418212890624,94.1837387084961,8.906336784362793,22.577919006347656,24.25232696533203,2.497032403945923,30.98509979248047,-14.130171775817873,24.55657768249512,2.08329176902771,-18.759418487548828,21.006999969482425,2.627068042755127,11.62051486968994,-10.71614933013916,-2.4214816093444824,-2.3289241790771484,17.262351989746094,19.10689926147461,34.617095947265625,0.203063038398778,2040.1949921932253,4425.0732421875,107860
677,Kpop,135.99917763157896,0.1496001034975052,1.0,0.240707978606224,0.0677685886621475,0.1017955318093299,0.1621612310409546,0.5531921982765198,0.2900547385215759,0.183380976319313,0.1853793114423751,0.2920105457305908,0.086996741592884,-85.55622863769531,91.79420471191406,10.294434547424316,22.451881408691406,26.596508026123047,3.157389640808105,31.952272415161133,-13.330220222473145,16.73395538330078,3.886321544647217,-24.212215423583984,24.510486602783203,2.936665296554565,9.881290435791016,-7.750699520111084,-9.303465843200684,-3.9147984981536874,17.025930404663086,16.4039306640625,34.08108139038086,0.2018194423909735,2121.7554283975305,4425.0732421875,107860
678,Kpop,135.99917763157896,0.2219184786081314,1.0,0.1601074337959289,0.0730383098125457,0.1273358464241027,0.211491584777832,0.5201191306114197,0.2378957271575927,0.1877569407224655,0.2297690659761428,0.3369888365268707,0.091751605272293,-82.71888732910156,89.4311752319336,13.873080253601074,31.49012756347656,24.71776580810547,-2.0043821334838867,29.399696350097656,-11.248693466186523,16.928512573242188,5.802978038787842,-24.185245513916016,15.761096954345703,-1.8239734172821045,11.648459434509276,-2.294185161590576,-9.15237522125244,-3.705876588821411,14.506437301635742,14.12789535522461,35.35523986816406,0.1989963262209287,2089.738082939576,4403.5400390625,107860
679,Kpop,135.99917763157896,0.265550285577774,1.0,0.1492043882608413,0.0902054235339164,0.1642563194036483,0.2414407581090927,0.569628119468689,0.2637212872505188,0.2076630294322967,0.2824591100215912,0.4249789416790008,0.1303118020296096,-81.48572540283203,85.41446685791016,15.780611038208008,37.38300323486328,24.24910545349121,-1.635603427886963,21.87543487548828,-11.826607704162598,19.17068862915039,6.405003070831299,-25.00952911376953,13.85821533203125,-2.0970308780670166,15.56013011932373,-1.0358352661132812,-10.876592636108398,-11.90357780456543,11.272590637207031,12.108633041381836,37.28984069824219,0.1978630235822559,2102.7984397560795,4403.5400390625,107860
680,Kpop,135.99917763157896,0.2546603977680206,1.0,0.1990991085767746,0.1053323522210121,0.1970076709985733,0.2528897225856781,0.6285441517829895,0.3148365020751953,0.2408247888088226,0.3045671582221985,0.5433022975921631,0.2082299590110778,-75.21527862548828,87.167724609375,12.732904434204102,32.49161529541016,22.949722290039062,-0.6759767532348633,20.08503532409668,-12.223402976989746,18.912921905517575,9.185319900512695,-28.80150604248047,21.856178283691406,0.3474106788635254,12.25390625,-7.30738639831543,-11.456872940063477,-18.02301788330078,14.936792373657228,11.12639045715332,33.05042266845703,0.1926924928821935,2266.08014190435,4457.373046875,107860
681,Kpop,135.99917763157896,0.2610220909118652,1.0,0.2795989215373993,0.1189698055386543,0.2049409449100494,0.267134428024292,0.8752951622009277,0.4636532068252563,0.2866178750991821,0.3343685269355774,0.7733245491981506,0.3263566195964813,-76.47698211669922,86.86336517333984,17.188610076904297,31.768253326416016,25.472633361816406,1.4998226165771484,16.777706146240234,-16.96149253845215,17.683914184570312,4.97556209564209,-25.621627807617188,24.19774627685547,-1.3400908708572388,11.427667617797852,-7.573894023895264,-9.647783279418944,-16.979734420776367,17.020671844482422,15.575170516967772,29.256561279296875,0.1892761111394,2303.0504591339486,4640.4052734375,107860
682,Kpop,135.99917763157896,0.1986145973205566,0.6304410099983215,0.2345741838216781,0.115895852446556,0.2133937329053878,0.3745889663696289,1.0,0.5200092196464539,0.2868031561374664,0.3761873841285705,0.9805954098701476,0.3495675027370453,-79.89990234375,90.9262466430664,19.44253921508789,32.93254089355469,23.88565826416016,0.6068459749221802,16.488590240478516,-22.396791458129883,20.09112930297852,6.414251327514648,-22.62876892089844,19.349594116210938,-1.623592972755432,10.804933547973633,-11.35562515258789,-6.161199569702148,-16.82872772216797,17.43997573852539,20.19626235961914,30.318546295166016,0.1870304227793158,2136.506988511993,4478.90625,107860
683,Kpop,135.99917763157896,0.1300752609968185,0.2252106964588165,0.1167625486850738,0.1252149939537048,0.425165057182312,1.0,0.5990128517150879,0.3643265962600708,0.2877938151359558,0.3044145703315735,0.4802606105804443,0.2439056783914566,-92.73174285888672,103.26194763183594,15.27525234222412,35.6043815612793,19.66427421569824,7.153841018676758,12.170125961303713,-18.242334365844727,15.873887062072754,1.8779288530349727,-16.618675231933594,10.8792724609375,-1.1541380882263184,8.931453704833984,-18.27408790588379,-1.6721210479736328,-14.567747116088867,18.27104377746582,22.364795684814453,26.833309173583984,0.1740207194534548,1790.6239358738392,3779.0771484375,107860
684,Kpop,135.99917763157896,0.0541151911020278,0.0561840310692787,0.0430794991552829,0.074494369328022,0.5463079214096069,1.0,0.2328410148620605,0.1651659458875656,0.1464282125234604,0.1263245344161987,0.1005947738885879,0.0892824456095695,-137.68798828125,114.8964385986328,26.14714813232422,43.9961166381836,17.674421310424805,18.62296295166016,-0.6727739572525024,-2.364388465881348,10.957780838012695,-8.869485855102539,-10.533173561096191,-0.5010358095169067,-1.205726146697998,4.6515793800354,-18.822738647460938,3.4497408866882324,-6.549428939819336,13.098342895507812,23.028976440429688,19.98816680908203,0.1794576833807827,1228.9222902426395,2767.0166015625,107860
685,Kpop,135.99917763157896,0.0396462753415107,0.0388103127479553,0.0304481890052557,0.0520301014184951,0.391880452632904,1.0,0.2499736845493316,0.1316936314105987,0.1117256879806518,0.0959754660725593,0.0722622349858284,0.0613270662724971,-154.48915100097656,107.01483154296876,37.651885986328125,48.297061920166016,20.068187713623047,15.71981430053711,-11.142931938171388,9.098274230957031,17.266063690185547,-13.199077606201172,-11.352777481079102,-6.380561828613281,-0.1467204093933105,9.906225204467772,-21.680152893066406,-0.1827372312545776,-4.600942134857178,8.49036979675293,24.069122314453125,31.27278709411621,0.1897608136304852,1202.520371275332,2562.451171875,107860
686,Kpop,135.99917763157896,0.0353338606655597,0.0324509404599666,0.0273877680301666,0.0411659590899944,0.2333919703960418,1.0,0.4218452870845794,0.1380436718463897,0.1045657843351364,0.0887876525521278,0.0658716261386871,0.0539955608546733,-136.1669921875,105.84700012207033,31.614696502685547,45.97754669189453,21.616043090820312,14.64926052093506,-8.92666244506836,6.810142517089844,11.672426223754885,-11.312199592590332,-11.476690292358398,-6.980410099029541,0.5558450222015381,15.708738327026367,-19.47430229187012,1.676443576812744,-3.784085988998413,11.223548889160156,24.0753173828125,31.08910369873047,0.1951270940058563,1314.9216715045657,3143.84765625,107860
