Genre,BeatsPerMinute(Tempo),Chroma STFT 1,Chroma STFT 2,Chroma STFT 3,Chroma STFT 4,Chroma STFT 5,Chroma STFT 6,Chroma STFT 7,Chroma STFT 8,Chroma STFT 9,Chroma STFT 10,Chroma STFT 11,Chroma STFT 12,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,MFCC 20,RootMeanSquare,SpectralCentroid,SpectralRolloff,ZeroCrossingRate Sum
Kpop,135.99917763157896,0.07683151960372925,0.18152163922786713,0.06049008294939995,0.05593318119645119,0.15438319742679596,0.04652758315205574,0.05089371278882027,0.09959062188863754,0.3392513692378998,1.0,0.3300515413284302,0.08760286122560501,-26.035541534423828,56.800384521484375,-20.103321075439453,2.2558436393737793,12.70008659362793,-28.829288482666016,-9.679145812988281,3.8318328857421875,-13.545207977294922,0.7711742520332336,-22.693355560302734,-16.620800018310547,-12.460092544555664,-2.530531883239746,-14.403009414672852,8.488940238952637,-0.7550038695335388,-22.29250717163086,5.536779403686523,-9.606636047363281,0.1110645025587429,3303.7748990321306,7547.3876953125,107860
Kpop,135.99917763157896,0.08164092898368835,0.1786760538816452,0.05978080630302429,0.06361206620931625,0.1756334900856018,0.03986744582653046,0.04241771250963211,0.1166313886642456,0.4973440170288086,1.0,0.24417667090892792,0.09632161259651184,-31.183671951293945,54.191898345947266,-20.47690200805664,1.9869563579559326,13.498966217041016,-27.966468811035156,-8.114927291870117,4.164399147033691,-12.034432411193848,-2.8015599250793457,-27.1778564453125,-16.69818115234375,-10.43043327331543,-3.333123207092285,-14.297304153442383,9.39578914642334,-1.9652228355407715,-23.076284408569336,6.303652763366699,-9.357625961303711,0.1087598360754516,3435.8574140034057,7762.7197265625,107860
Kpop,135.99917763157896,0.13433724641799927,0.23410452902317047,0.12449505925178528,0.10926958173513412,0.2325502634048462,0.0744384303689003,0.07282450795173645,0.16945143043994904,0.4958844482898712,1.0,0.2846238315105438,0.1295338124036789,-4.377956390380859,51.47634506225586,-22.99478530883789,3.5725960731506348,0.5103698968887329,-13.979717254638672,-12.305874824523926,7.348188877105713,-9.647844314575195,-0.01443469524383545,-21.63134765625,-17.285730361938477,-12.599006652832031,-11.238423347473145,-4.513026714324951,4.746125221252441,-8.950422286987305,-17.154268264770508,4.428904056549072,1.6608847379684448,0.10352588998533602,3349.377993415066,7192.08984375,107860
Kpop,135.99917763157896,0.14303681254386902,0.24034281075000763,0.15358123183250427,0.1335943341255188,0.2590225636959076,0.10494469851255417,0.0940314307808876,0.1944705992937088,0.4690495729446411,1.0,0.3580804467201233,0.16388791799545288,1.469649076461792,45.94002914428711,-20.658885955810547,7.942126274108887,-1.3461329936981201,-11.696552276611328,-15.868932723999023,7.151647567749023,-12.454452514648438,-0.9765974879264832,-19.46820831298828,-19.267414093017578,-13.793163299560547,-8.315799713134766,-4.382451057434082,6.438393592834473,-9.675989151000977,-13.407515525817871,3.691039800643921,1.1790766716003418,0.10058165513339093,3482.604061673799,7202.8564453125,107860
Kpop,135.99917763157896,0.10678257048130035,0.33274200558662415,0.1527126282453537,0.11448447406291962,0.24438385665416718,0.10932658612728119,0.06312458217144012,0.12730467319488525,0.42722180485725403,1.0,0.4099362790584564,0.15103928744792938,-28.00330924987793,42.494537353515625,-13.137500762939453,21.228740692138672,9.786211967468262,-24.166969299316406,-13.82119369506836,1.5757330656051636,-24.515960693359375,-7.170053482055664,-17.745262145996094,-17.669261932373047,-19.767913818359375,-5.5258355140686035,-9.038250923156738,9.575284957885742,-10.70970344543457,-17.905324935913086,4.925354957580566,-6.685325622558594,0.10203084796633531,3462.5383172954844,7504.3212890625,107860
Kpop,135.99917763157896,0.16413170099258423,0.4650211036205292,0.23419126868247986,0.15849250555038452,0.27437588572502136,0.13512347638607025,0.09326127171516418,0.1202988401055336,0.33269262313842773,1.0,0.5385046005249023,0.23738296329975128,-47.06367111206055,48.744476318359375,-16.395280838012695,25.261795043945312,17.83877944946289,-35.837371826171875,-6.076789855957031,-2.4940755367279053,-29.920734405517578,-9.608152389526367,-18.015151977539062,-4.94202184677124,-24.345718383789062,2.6378612518310547,-5.451111316680908,6.235265731811523,-12.625032424926758,-25.018310546875,2.9032554626464844,-7.613814353942871,0.10108029536165182,3343.06405581686,7590.4541015625,107860
Kpop,135.99917763157896,0.15793465077877045,0.3712204396724701,0.21614009141921997,0.24251599609851837,0.23318740725517273,0.12361878156661987,0.09820199757814407,0.13035961985588074,0.3730311393737793,1.0,0.5947183966636658,0.29489564895629883,-62.28929138183594,51.315338134765625,-11.079479217529297,27.923831939697266,13.92213249206543,-47.84972381591797,-4.080512046813965,1.7762024402618408,-32.15528106689453,-6.191697120666504,-21.833309173583984,-3.975930690765381,-25.83568572998047,4.254966735839844,-1.3996095657348633,-0.7020169496536255,-12.260364532470703,-22.329360961914062,2.5088329315185547,-8.037063598632812,0.09424436381579247,3355.74105718631,7558.154296875,107860
Kpop,135.99917763157896,0.16613560914993286,0.23329932987689972,0.24579936265945435,0.2627609074115753,0.20592522621154785,0.16037383675575256,0.15421468019485474,0.2850874662399292,0.5366207957267761,1.0,0.4564940333366394,0.27226656675338745,-11.721489906311035,70.928466796875,-11.301921844482422,16.735570907592773,-1.8424522876739502,-35.37211990356445,-12.613725662231445,5.0939812660217285,-12.495933532714844,-1.9566909074783325,-17.557376861572266,-14.429481506347656,-21.14703369140625,-1.1308953762054443,-7.783811569213867,-4.03834867477417,-8.242040634155273,-13.290509223937988,6.543550491333008,-0.3361341953277588,0.10641555195116041,2967.793219463735,7052.1240234375,107860
Kpop,135.99917763157896,0.27088218927383423,0.3229328393936157,0.42764899134635925,0.38996773958206177,0.31963011622428894,0.29237446188926697,0.2861541509628296,0.6648845672607422,0.9291885495185852,1.0,0.5401012897491455,0.392747700214386,19.569618225097656,73.5555419921875,-14.108673095703125,16.033327102661133,-4.4645915031433105,-17.936872482299805,-16.132768630981445,2.83394718170166,-3.8022730350494385,0.2304842472076416,-15.00623893737793,-14.913675308227539,-18.39844512939453,-3.2288522720336914,-6.262956619262695,-2.4997990131378174,-8.93269157409668,-9.075437545776367,5.514952659606934,5.635711669921875,0.12780121183330137,2796.4990200624607,5986.23046875,107860
Kpop,135.99917763157896,0.2442178875207901,0.32163727283477783,0.2708375155925751,0.17931079864501953,0.1562463641166687,0.13711950182914734,0.1382228136062622,0.40771356225013733,0.938058078289032,1.0,0.3132094442844391,0.3432663679122925,-29.64980125427246,65.58927154541016,-11.114261627197266,25.20054817199707,0.8267828226089478,-11.149842262268066,-12.971864700317383,0.05753646790981293,-6.278509140014648,-1.6919517517089844,-16.809452056884766,-14.90549087524414,-17.657733917236328,-1.9380953311920166,-5.690898418426514,-0.4560093879699707,-7.977800369262695,-7.983721733093262,2.9889109134674072,5.571081161499023,0.08394337640342911,2922.2684858515327,6201.5625,107860
